Security Research,Checkpoint NGFW Collection Gaps,Ofir Tal,Ofir Tal,"Aug 09, 2022",47,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30170546277/Checkpoint+NGFW+Collection+Gaps
Security Research,Anti Malware,Mark Tsipershtein,Mark Tsipershtein,"Aug 01, 2022",25,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30170808335/Anti+Malware
Security Research,Fortinet FortiGate NGFW,Lior Fatiha (Deactivated),Lior Fatiha (Deactivated),"Aug 01, 2022",44,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30172086294/Fortinet+FortiGate+NGFW
Security Research,Collection Gaps - FortiGate,Lior Fatiha (Deactivated),Lior Fatiha (Deactivated),"Aug 09, 2022",39,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30172119063/Collection+Gaps+-+FortiGate
Security Research,Collections issues,Alex Elbaum,Alex Elbaum,"Aug 02, 2022",6,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30172676144/Collections+issues
Security Research,infect,Ilan Sokolovsky,Ilan Sokolovsky,"Aug 02, 2022",9,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30172741714/infect
Security Research,Linux - File Events,Ilan Sokolovsky,Ilan Sokolovsky,"Aug 04, 2022",78,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30176608257/Linux+-+File+Events
Security Research,CyberAPI Usage,Ido Faust,Alex Elbaum,"Oct 30, 2023",113,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30179098665/CyberAPI+Usage
Security Research,DUO,Alex Elbaum,Alex Elbaum,"Aug 10, 2022",17,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30182080569/DUO
Security Research,DUO Native Alerts,Alex Elbaum,Alex Elbaum,"Aug 29, 2022",43,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30183096331/DUO+Native+Alerts
Security Research,AMSI Lab Results,Itay Bronfeld (Deactivated),Itay Bronfeld (Deactivated),"Aug 18, 2022",40,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30187914206/AMSI+Lab+Results
Security Research,Cisco Secure Client (formerly AnyConnect),Lior Fatiha (Deactivated),Lior Fatiha (Deactivated),"Aug 15, 2022",13,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30188306516
Security Research,Cisco Umbrella,Amit Baruch,Ohav Peri,"Oct 13, 2022",17,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30188568681/Cisco+Umbrella
Security Research,Cisco Umbrella Native Alerts,Amit Baruch,Amit Baruch,"Aug 15, 2022",20,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30188699711/Cisco+Umbrella+Native+Alerts
Security Research,Cisco AnyConnect Native Alerts,Lior Fatiha (Deactivated),Lior Fatiha (Deactivated),"Aug 16, 2022",17,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30188863546/Cisco+AnyConnect+Native+Alerts
Security Research,Stability Groups Management,Ido Faust,Ido Faust,"Aug 22, 2022",52,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30195516587/Stability+Groups+Management
Security Research,Okta Native Alerts,Amit Baruch,Amit Baruch,"Aug 30, 2022",9,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30204003020/Okta+Native+Alerts
Security Research,Okta Yara-L,Amit Baruch,Amit Baruch,"Aug 30, 2022",8,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30205575270/Okta+Yara-L
Security Research,Okta Okta,Amit Baruch,Amit Baruch,"Aug 30, 2022",6,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30206492697/Okta+Okta
Security Research,Detections,Lior Fatiha (Deactivated),Ohav Peri,"Dec 12, 2022",56,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30215176232/Detections
Security Research,Sliver C2 Payload Analysis,Itay Bronfeld (Deactivated),Itay Bronfeld (Deactivated),"Sept 13, 2022",46,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30218453062/Sliver+C2+Payload+Analysis
Security Research,Kernel Module Requirments PRD,Ilan Sokolovsky,Ilan Sokolovsky,"Sept 11, 2022",51,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30219042880/Kernel+Module+Requirments+PRD
Security Research,Thread Callbacks - WIP,Itay Bronfeld (Deactivated),Itay Bronfeld (Deactivated),"Nov 17, 2022",75,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30225301595/Thread+Callbacks+-+WIP
Security Research,BEP - Issues & Solutions,Itay Bronfeld (Deactivated),Itay Bronfeld (Deactivated),"Sept 29, 2022",39,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30227693695
Security Research,Non Standard IO Implementation Gaps,Ofir Tal,Ofir Tal,"Dec 13, 2022",38,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30228021252/Non+Standard+IO+Implementation+Gaps
Security Research,PRD template format test,Alex Elbaum,Alex Elbaum,"Oct 19, 2022",61,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30267900145/PRD+template+format+test
Security Research,lsuss - Detecting suspicious access to lsass,Itay Bronfeld (Deactivated),Itay Bronfeld (Deactivated),"Oct 13, 2022",47,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30268260399/lsuss+-+Detecting+suspicious+access+to+lsass
Security Research,Non Standard IO Linux Collection,Ofir Tal,Ofir Tal,"Oct 11, 2022",35,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30268915722/Non+Standard+IO+Linux+Collection
Security Research,Barracuda Email Security Native Alerts,Ohav Peri,Ohav Peri,"Nov 02, 2022",14,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30287168970/Barracuda+Email+Security+Native+Alerts
Security Research,Barracuda,Alex Elbaum,Ohav Peri,"Oct 24, 2022",9,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30288805899/Barracuda
Security Research,Detection FP Mitigation and Quality Assurance Process,Ido Faust,Ido Faust,"Jan 03, 2023",51,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30290051091/Detection+FP+Mitigation+and+Quality+Assurance+Process
Security Research,Security Research New Content Flow,Ido Faust,Ido Faust,"Dec 11, 2022",42,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30303125566/Security+Research+New+Content+Flow
Security Research,Mitre2023 - SR Flow,Eran Ayalon,Eran Ayalon,"Nov 08, 2022",127,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30308368417/Mitre2023+-+SR+Flow
Security Research,CMS2Server - Nov 22 Status,Matan Basel (Deactivated),Matan Basel (Deactivated),"Nov 07, 2022",55,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30308434021/CMS2Server+-+Nov+22+Status
Security Research,CMS2Probe - Nov 22 Status,Matan Basel (Deactivated),Matan Basel (Deactivated),"Nov 16, 2022",115,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30313578497/CMS2Probe+-+Nov+22+Status
Security Research,SecResearch-Services collaboration plan,Ido Faust,Ido Faust,"Nov 22, 2022",12,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30325538856/SecResearch-Services+collaboration+plan
Security Research,Windows,Eran Ayalon,Eran Ayalon,"Dec 06, 2022",24,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30338318375/Windows
Security Research,Turla's Penquin,Ilan Sokolovsky,Ilan Sokolovsky,"Dec 07, 2022",6,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30339432593/Turla%27s+Penquin
Security Research,GCP Security Command Center Native Alerts,Amit Baruch,Amit Baruch,"Dec 07, 2022",7,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30339891273/GCP+Security+Command+Center+Native+Alerts
Security Research,GCP Security Command Center,Amit Baruch,Amit Baruch,"Dec 07, 2022",3,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30339956839/GCP+Security+Command+Center
Security Research,MITRE 2023 - Configuration and installation,Gil Sasson,Gil Sasson,"Apr 18, 2023",153,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30351818753/MITRE+2023+-+Configuration+and+installation
Security Research,Process running with SUID,Ilan Sokolovsky,Ilan Sokolovsky,"Jul 03, 2023",8,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30354276767/Process+running+with+SUID
Security Research,Phishing - Device Code Authentication,Ofir Tal,Ofir Tal,"Jan 02, 2023",7,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30356930663/Phishing+-+Device+Code+Authentication
Security Research,SUID bit Evidence,Ilan Sokolovsky,Alex Elbaum,"Dec 25, 2023",43,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30362763286/SUID+bit+Evidence
Security Research,Unsigned Kernel Module evidence,Ilan Sokolovsky,Ilan Sokolovsky,"Jan 15, 2023",30,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30369710081/Unsigned+Kernel+Module+evidence
Security Research,Blue Team PRDs,Ido Faust,Ido Faust,"Jan 18, 2023",109,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30373183510/Blue+Team+PRDs
Security Research,Google Apps Script Vulnerability,Ohav Peri,Or Golov,"Mar 26, 2023",19,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30373183554/Google+Apps+Script+Vulnerability
Security Research,Round 5 - Turla,Eran Ayalon,Eran Ayalon,"Feb 09, 2023",11,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30397235545/Round+5+-+Turla
Security Research,VPP formats,Eli Salem,Eli Salem,"May 25, 2023",33,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30412079130/VPP+formats
Security Research,Dynamic Alerts Usage,Eran Ayalon,Gil Sasson,"Mar 21, 2023",26,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30435311789/Dynamic+Alerts+Usage
Security Research,Endpoint Features,Maor Dahan,Maor Dahan,"Mar 20, 2023",14,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30435475623/Endpoint+Features
Security Research,Variant Payload Protection for Linux (VPP),Maor Dahan,Maor Dahan,"Aug 10, 2023",159,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30435639525
Security Research,VPP,Maor Dahan,Maor Dahan,"Mar 20, 2023",36,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30435999930/VPP
Security Research,Packages 3.23,Eran Ayalon,Eran Ayalon,"Mar 27, 2023",30,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30441766917/Packages+3.23
Security Research,Outlook CVE-2023-23397,Alex Elbaum,Alex Elbaum,"Apr 11, 2023",54,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30442062193/Outlook+CVE-2023-23397
Security Research,Enable Read / Write Events,Gil Sasson,Gil Sasson,"Mar 28, 2023",5,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30442717266
Security Research,Exchange Transport Agent,Maor Dahan,Maor Dahan,"May 04, 2023",33,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30451990870/Exchange+Transport+Agent
Security Research,testPage,Ido Faust,Ido Faust,"Apr 19, 2023",31,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30460739609/testPage
Security Research,Registered ETW providers - Windows 10 professional,Uri Sternfeld (Deactivated),Uri Sternfeld (Deactivated),"Apr 24, 2023",10,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30463229983/Registered+ETW+providers+-+Windows+10+professional
Security Research,ETW providers,Uri Sternfeld (Deactivated),Uri Sternfeld (Deactivated),"Apr 24, 2023",34,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30463328302/ETW+providers
Security Research,Custom eBPF collection for Mitre2023,Ilan Sokolovsky,Ilan Sokolovsky,"May 09, 2023",13,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30475780141/Custom+eBPF+collection+for+Mitre2023
Security Research,Research tools,Maor Dahan,Maor Dahan,"Jun 28, 2023",12,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30478663685/Research+tools
Security Research,[TODO] msbuildIpv4UNCPayload,Mary Zhao,Mary Zhao,"May 17, 2023",20,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30479910932
Security Research,Technologies,Maor Dahan,Maor Dahan,"May 23, 2023",4,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30486135039/Technologies
Security Research,eBPF,Maor Dahan,Maor Dahan,"May 23, 2023",13,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30486724675/eBPF
Security Research,Raspberry Robin TTP,Alex Elbaum,Joakim Kandefelt,"Jul 28, 2023",63,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30490656825/Raspberry+Robin+TTP
Security Research,Examples and use cases,Ilan Sokolovsky,Ilan Sokolovsky,"Jul 27, 2023",88,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30492623050/Examples+and+use+cases
Security Research,Code Flow Probing,Maor Dahan,Maor Dahan,"Jan 11, 2024",45,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30495343209/Code+Flow+Probing
Security Research,Linux and MacOS - Security content delivery plan,Ilan Sokolovsky,Ilan Sokolovsky,"Jul 09, 2023",82,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30515954607/Linux+and+MacOS+-+Security+content+delivery+plan
Security Research,MOVEit Webshell,Eran Ayalon,Eran Ayalon,"Oct 12, 2023",60,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30516183070/MOVEit+Webshell
Security Research,Ravenwise Dropper,Maor Dahan,Maor Dahan,"Jul 03, 2023",11,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30518968421/Ravenwise+Dropper
Security Research,MacOS,Maor Dahan,Maor Dahan,"Jun 28, 2023",15,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30519132195/MacOS
Security Research,Malware Feeder,Maor Dahan,Maor Dahan,"Jun 28, 2023",16,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30519197727/Malware+Feeder
Security Research,Malware analysis,Maor Dahan,Maor Dahan,"Jun 28, 2023",11,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30519361537/Malware+analysis
Security Research,BSA Signatures tracking,Eli Salem,Eli Salem,"Jan 22, 2024",112,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30525456452/BSA+Signatures+tracking
Security Research,Internal probing use cases,Maor Dahan,Maor Dahan,"Jul 09, 2023",4,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30529192159/Internal+probing+use+cases
Security Research,July 2023,Eran Ayalon,Eran Ayalon,"Jul 09, 2023",31,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30529192233/July+2023
Security Research,Security map,Maor Dahan,Maor Dahan,"Jul 09, 2023",6,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30529224957/Security+map
Security Research,Windows Monthly Dynamic Delivery,Eran Ayalon,Eran Ayalon,"Jul 09, 2023",25,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30529323303/Windows+Monthly+Dynamic+Delivery
Security Research,August 2023,Eran Ayalon,Eran Ayalon,"Jul 10, 2023",15,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30530142209/August+2023
Security Research,NTDSutil PRD,Eli Salem,Alex Elbaum,"Aug 31, 2023",80,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30532861972/NTDSutil+PRD
Security Research,Esentutil PRD,Eli Salem,Alex Elbaum,"Sept 13, 2023",80,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30532861994/Esentutil+PRD
Security Research,WriteMiniDump PRD,Eli Salem,Alex Elbaum,"Aug 30, 2023",83,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30533058564/WriteMiniDump+PRD
Security Research,eztw,Eran Ayalon,Eran Ayalon,"Jul 13, 2023",20,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30533124224/eztw
Security Research,Unusual dotnet compiler process PRD,Eli Salem,Alex Elbaum,"Sept 28, 2023",59,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534402127/Unusual+dotnet+compiler+process+PRD
Security Research,Unusual Execution of MSBUILD via phishing PRD,Eli Salem,Alex Elbaum,"Sept 28, 2023",57,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534402163/Unusual+Execution+of+MSBUILD+via+phishing+PRD
Security Research,MsbuildBeacon  PRD,Eli Salem,Alex Elbaum,"Sept 28, 2023",78,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534402192/MsbuildBeacon++PRD
Security Research,MacOS - Ongoing,Ilan Sokolovsky,Ilan Sokolovsky,"Jul 17, 2023",19,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534435577/MacOS+-+Ongoing
Security Research,CopyOfSensitiveFiles PRD,Eli Salem,Eli Salem,"Oct 31, 2023",62,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534500394/CopyOfSensitiveFiles+PRD
Security Research,Msbuild Loading Sensitive Modules PRD,Eli Salem,Alex Elbaum,"Sept 11, 2023",56,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534500407/Msbuild+Loading+Sensitive+Modules+PRD
Security Research,Masquarading msmpeng process  PRD,Eli Salem,Alex Elbaum,"Sept 18, 2023",68,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534500444/Masquarading+msmpeng+process++PRD
Security Research,InstallutilBeacon  PRD,Eli Salem,Alex Elbaum,"Sept 28, 2023",69,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30534500472/InstallutilBeacon++PRD
Security Research,BEP 2.0 7.23,Eran Ayalon,Eran Ayalon,"Jul 18, 2023",12,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30537187329/BEP+2.0+7.23
Security Research,MSXSL Beacon PRD,Eli Salem,Alex Elbaum,"Sept 24, 2023",67,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30537482247/MSXSL+Beacon+PRD
Security Research,MacOS loaded modules collection research,Amir Mizrahi,Amir Mizrahi,"Jul 20, 2023",36,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30538072073/MacOS+loaded+modules+collection+research
Security Research,Wmic security product discovery  PRD,Eli Salem,Alex Elbaum,"Sept 11, 2023",55,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30538989569/Wmic+security+product+discovery++PRD
Security Research,Renamed Rclone,Alon Laufer,Alex Elbaum,"Sept 14, 2023",68,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30541217821/Renamed+Rclone
Security Research,Gootloader Powershell,Mary Zhao,Mary Zhao,"Jul 24, 2023",16,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30541348896/Gootloader+Powershell
Security Research,AsyncRAT Mshta Persistence,Mary Zhao,Alex Elbaum,"Aug 31, 2023",66,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30543544383/AsyncRAT+Mshta+Persistence
Security Research,DumpingMemoryTool Activity PRD,Eli Salem,Alex Elbaum,"Sept 03, 2023",76,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30544756785/DumpingMemoryTool+Activity+PRD
Security Research,LOLBins Control Process Rundll32,Alon Laufer,Rotem Rostami,"Oct 18, 2023",91,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30544822325/LOLBins+Control+Process+Rundll32
Security Research,Blackcat Ransomware,Alon Laufer,Alex Elbaum,"Sept 14, 2023",75,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30544920618/Blackcat+Ransomware
Security Research,IcedID MainBot,Alon Laufer,Alex Elbaum,"Sept 14, 2023",57,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30544986132/IcedID+MainBot
Security Research,Tamper Windows Defender,Alon Laufer,Alon Laufer,"Sept 18, 2023",63,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30544986163/Tamper+Windows+Defender
Security Research,Sliver Shell,Alon Laufer,Alex Elbaum,"Sept 18, 2023",58,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30545051705/Sliver+Shell
Security Research,macOS Atomic Tests by ATT&CK Tactic & Technique,Amir Mizrahi,Amir Mizrahi,"Aug 13, 2023",14,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30548590620
Security Research,ProcessCollection race-condition,Amir Mizrahi,Amir Mizrahi,"Aug 07, 2023",13,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30550917236/ProcessCollection+race-condition
Security Research,System extensions - cons,Amir Mizrahi,Amir Mizrahi,"Aug 14, 2023",12,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30555505019/System+extensions+-+cons
Security Research,Potentially BEP detections for macOS,Amir Mizrahi,Amir Mizrahi,"Jan 22, 2024",76,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30557143082/Potentially+BEP+detections+for+macOS
Security Research,Lolbins Dumpbin,Mark Tsipershtein,Alex Elbaum,"Oct 15, 2023",98,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30557732928/Lolbins+Dumpbin
Security Research,Sensor Self-Protect,Amir Mizrahi,Amir Mizrahi,"Sept 05, 2023",56,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30557896737/Sensor+Self-Protect
Security Research,LDAP Queries Detections,Mark Tsipershtein,Rotem Rostami,"Oct 17, 2023",87,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30559928640/LDAP+Queries+Detections
Security Research,GateKeeperBypass PRD,Amir Mizrahi,Amir Mizrahi,"Jan 22, 2024",124,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30560060126/GateKeeperBypass+PRD
Security Research,Mac OS Detections,Amir Mizrahi,Amir Mizrahi,"Aug 21, 2023",38,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30560551015/Mac+OS+Detections
Security Research,Login/Logout Hooks PRD,Amir Mizrahi,Amir Mizrahi,"Nov 30, 2023",72,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30563172402
Security Research,Lolbins VSDiagnostics,Mark Tsipershtein,Alex Elbaum,"Oct 16, 2023",57,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30563336269/Lolbins+VSDiagnostics
Security Research,NirSoft Hacktools,Mark Tsipershtein,Alex Elbaum,"Oct 16, 2023",52,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30563958785/NirSoft+Hacktools
Security Research,Requirements for macOS BEP,Amir Mizrahi,Amir Mizrahi,"Sept 03, 2023",35,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30566908366/Requirements+for+macOS+BEP
Security Research,FE Configuration management,Ilan Sokolovsky,Ilan Sokolovsky,"Sept 07, 2023",21,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30567530498/FE+Configuration+management
Security Research,GateKeeper disable PRD,Amir Mizrahi,Alex Elbaum,"Sept 20, 2023",63,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30569660497/GateKeeper+disable+PRD
Security Research,Suspicious office child process PRD,Amir Mizrahi,Alex Elbaum,"Sept 28, 2023",79,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30569660539/Suspicious+office+child+process+PRD
Security Research,Process injection techniques,Maor Dahan,Niv Yona,"Nov 20, 2023",53,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30576410651/Process+injection+techniques
Security Research,Rule-writing guideline with a few main points (Rafel Ivgi),Mark Tsipershtein,Mark Tsipershtein,"Sept 11, 2023",2,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30579983160
Security Research,ThreadCallback PRDs,Eli Salem,Eli Salem,"Sept 11, 2023",23,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30580604986/ThreadCallback+PRDs
Security Research,Potential Remote Injection,Eli Salem,Eli Salem,"Sept 14, 2023",16,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30580605026/Potential+Remote+Injection
Security Research,Potential Self Injection,Eli Salem,Eli Salem,"Sept 14, 2023",24,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30580637716/Potential+Self+Injection
Security Research,Potential Remote Injection via Lolbins,Eli Salem,Eli Salem,"Sept 11, 2023",8,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30580801701/Potential+Remote+Injection+via+Lolbins
Security Research,Thread Callback Detection Creation Guide,Eli Salem,Eli Salem,"Sept 11, 2023",21,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30580867135/Thread+Callback+Detection+Creation+Guide
Security Research,Potential Self Injection Via LoLbins,Eli Salem,Eli Salem,"Sept 11, 2023",13,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30581030954/Potential+Self+Injection+Via+LoLbins
Security Research,Osascript suspicious execution flow PRD,Amir Mizrahi,Amir Mizrahi,"Jan 22, 2024",154,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30584438800/Osascript+suspicious+execution+flow+PRD
Security Research,September\October 2023,Eran Ayalon,Eran Ayalon,"Nov 08, 2023",13,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30587977748
Security Research,EDR Elements for MacOS walkthrough,Amir Mizrahi,Amir Mizrahi,"Oct 04, 2023",18,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30590894192/EDR+Elements+for+MacOS+walkthrough
Security Research,File Events - Mac OS,Amir Mizrahi,Amir Mizrahi,"Nov 26, 2023",37,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30598070338/File+Events+-+Mac+OS
Security Research,Renamed MegaSync,Eli Salem,Noa Stern Dekel,"Dec 07, 2023",37,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30598365185/Renamed+MegaSync
Security Research,Renamed BitsAdmin,Eli Salem,Alex Elbaum,"Dec 20, 2023",37,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30602231842/Renamed+BitsAdmin
Security Research,Suspicious Certutil activity,Eli Salem,Alex Elbaum,"Dec 26, 2023",24,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30602231866/Suspicious+Certutil+activity
Security Research,Suspicious BitsAdmin activity,Eli Salem,Eli Salem,"Jan 09, 2024",61,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30602264577/Suspicious+BitsAdmin+activity
Security Research,DarkGate Loader,Eli Salem,Rotem Rostami,"Dec 26, 2023",47,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30610882567/DarkGate+Loader
Security Research,November 23,Eran Ayalon,Eran Ayalon,"Nov 08, 2023",10,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30611079189/November+23
Security Research,BEP Rules - Road to GA,Eran Ayalon,Eran Ayalon,"Jan 25, 2024",25,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30617731128/BEP+Rules+-+Road+to+GA
Security Research,Cybereason ETW Termination,Eran Ayalon,Noa Stern Dekel,"Dec 07, 2023",22,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30621302949/Cybereason+ETW+Termination
Security Research,Cybereason Network Manipulation,Eran Ayalon,Noa Stern Dekel,"Dec 07, 2023",20,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30621433863/Cybereason+Network+Manipulation
Security Research,Anti-Tampering Malop,Eran Ayalon,Noa Stern Dekel,"Dec 07, 2023",49,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30621466733/Anti-Tampering+Malop
Security Research,Cybereason Driver Termination,Eran Ayalon,Noa Stern Dekel,"Dec 07, 2023",25,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30622154759/Cybereason+Driver+Termination
Security Research,Cybereason Service Manipulation,Eran Ayalon,Eran Ayalon,"Feb 06, 2024",44,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30622154780/Cybereason+Service+Manipulation
Security Research,Enrichments & New collections,Amir Mizrahi,Amir Mizrahi,"Oct 26, 2023",30,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30623629320
Security Research,CMS Permissions Management - Oct 23,Noa Stern Dekel,Noa Stern Dekel,"Oct 25, 2023",3,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30623858689/CMS+Permissions+Management+-+Oct+23
Security Research,Unsigned file from ScreenConnect,Eli Salem,Rotem Rostami,"Nov 08, 2023",54,https://cybereason.atlassian.net/wiki//spaces/SR/pages/30628413916/Unsigned+file+from+ScreenConnect
